1.525,-0.7155,-6.889,0,0,14.708,0,0,0,0,-4.73,0,0,0,-23.728426829,0,0,0,-255.87
1.55,-0.709,-6.828,0,0,14.666,0,0,0,0,-4.71,0,0,0,-23.511579268,0,0,0,-255.49
1.575,-0.7025,-6.767,0,0,14.624,0,0,0,0,-4.69,0,0,0,-23.294731707,0,0,0,-255.11
1.6,-0.696,-6.706,0,0,14.582,0,0,0,0,-4.67,0,0,0,-23.077884146,0,0,0,-254.73
1.625,-0.6895,-6.645,0,0,14.54,0,0,0,0,-4.65,0,0,0,-22.861036585,0,0,0,-254.35
1.65,-0.683,-6.584,0,0,14.498,0,0,0,0,-4.63,0,0,0,-22.644189024,0,0,0,-253.97
1.675,-0.6765,-6.523,0,0,14.456,0,0,0,0,-4.61,0,0,0,-22.427341463,0,0,0,-253.59
1.7,-0.67,-6.462,0,0,14.414,0,0,0,0,-4.59,0,0,0,-22.210493902,0,0,0,-253.21
1.725,-0.6635,-6.401,0,0,14.372,0,0,0,0,-4.57,0,0,0,-21.993646341,0,0,0,-252.83
1.75,-0.657,-6.34,0,0,14.33,0,0,0,0,-4.55,0,0,0,-21.77679878,0,0,0,-252.45
1.775,-0.6525,-6.28,0,0,13.973,0,0,0,0,-4.405,0,0,0,-20.693594512,0,0,0,-247.4
1.8,-0.648,-6.22,0,0,13.616,0,0,0,0,-4.26,0,0,0,-19.610390244,0,0,0,-242.35
1.825,-0.6435,-6.16,0,0,13.259,0,0,0,0,-4.115,0,0,0,-18.527185976,0,0,0,-237.3
1.85,-0.639,-6.1,0,0,12.902,0,0,0,0,-3.97,0,0,0,-17.443981708,0,0,0,-232.25
1.875,-0.6345,-6.04,0,0,12.545,0,0,0,0,-3.825,0,0,0,-16.36077744,0,0,0,-227.2
1.9,-0.63,-5.98,0,0,12.188,0,0,0,0,-3.68,0,0,0,-15.277573172,0,0,0,-222.15
1.925,-0.6255,-5.92,0,0,11.831,0,0,0,0,-3.535,0,0,0,-14.194368904,0,0,0,-217.1
1.95,-0.621,-5.86,0,0,11.474,0,0,0,0,-3.39,0,0,0,-13.111164636,0,0,0,-212.05
1.975,-0.6165,-5.8,0,0,11.117,0,0,0,0,-3.245,0,0,0,-12.027960368,0,0,0,-207
2,-0.612,-5.74,0,0,10.76,0,0,0,0,-3.1,0,0,0,-10.9447561,0,0,0,-201.95
2.025,-0.608,-5.709,0,0,10.697,0,0,0,0,-3.07,0,0,0,-10.6994847583,0,0,0,-201.1
2.05,-0.604,-5.678,0,0,10.634,0,0,0,0,-3.04,0,0,0,-10.4542134166,0,0,0,-200.25
2.075,-0.6,-5.647,0,0,10.571,0,0,0,0,-3.01,0,0,0,-10.2089420749,0,0,0,-199.4
2.1,-0.596,-5.616,0,0,10.508,0,0,0,0,-2.98,0,0,0,-9.9636707332,0,0,0,-198.55
2.125,-0.592,-5.585,0,0,10.445,0,0,0,0,-2.95,0,0,0,-9.7183993915,0,0,0,-197.7
2.15,-0.588,-5.554,0,0,10.382,0,0,0,0,-2.92,0,0,0,-9.4731280498,0,0,0,-196.85
2.175,-0.584,-5.523,0,0,10.319,0,0,0,0,-2.89,0,0,0,-9.2278567081,0,0,0,-196
2.2,-0.58,-5.492,0,0,10.256,0,0,0,0,-2.86,0,0,0,-8.9825853664,0,0,0,-195.15
2.225,-0.576,-5.461,0,0,10.193,0,0,0,0,-2.83,0,0,0,-8.7373140247,0,0,0,-194.3
2.25,-0.572,-5.43,0,0,10.13,0,0,0,0,-2.8,0,0,0,-8.492042683,0,0,0,-193.45
2.275,-0.5681,-5.4,0,0,10.068,0,0,0,0,-2.775,0,0,0,-8.2457439025,0,0,0,-192.6
2.3,-0.5642,-5.37,0,0,10.006,0,0,0,0,-2.75,0,0,0,-7.999445122,0,0,0,-191.75
2.325,-0.5603,-5.34,0,0,9.944,0,0,0,0,-2.725,0,0,0,-7.7531463415,0,0,0,-190.9
2.35,-0.5564,-5.31,0,0,9.882,0,0,0,0,-2.7,0,0,0,-7.506847561,0,0,0,-190.05
2.375,-0.5525,-5.28,0,0,9.82,0,0,0,0,-2.675,0,0,0,-7.2605487805,0,0,0,-189.2
2.4,-0.5486,-5.25,0,0,9.758,0,0,0,0,-2.65,0,0,0,-7.01425,0,0,0,-188.35
2.425,-0.5447,-5.22,0,0,9.696,0,0,0,0,-2.625,0,0,0,-6.7679512195,0,0,0,-187.5
2.45,-0.5408,-5.19,0,0,9.634,0,0,0,0,-2.6,0,0,0,-6.521652439,0,0,0,-186.65
2.475,-0.5369,-5.16,0,0,9.572,0,0,0,0,-2.575,0,0,0,-6.2753536585,0,0,0,-185.8
2.5,-0.533,-5.13,0,0,9.51,0,0,0,0,-2.55,0,0,0,-6.029054878,0,0,0,-184.95
2.525,-0.53005,-5.093,0,0,9.443,0,0,0,0,-2.525,0,0,0,-5.8178932926,0,0,0,-183.955
2.55,-0.5271,-5.056,0,0,9.376,0,0,0,0,-2.5,0,0,0,-5.6067317072,0,0,0,-182.96
2.575,-0.52415,-5.019,0,0,9.309,0,0,0,0,-2.475,0,0,0,-5.3955701218,0,0,0,-181.965
2.6,-0.5212,-4.982,0,0,9.242,0,0,0,0,-2.45,0,0,0,-5.1844085364,0,0,0,-180.97
